timestamp,index,memory_used_mib,utilization_gpu_percent,power_draw_w
2026/07/30 09:56:03.342, 6, 139080, 97, 693.29
2026/07/30 09:56:03.345, 7, 139100, 94, 696.03
2026/07/30 09:56:05.556, 6, 139080, 99, 693.47
2026/07/30 09:56:05.559, 7, 139100, 97, 693.00
2026/07/30 09:56:07.738, 6, 139080, 100, 696.39
2026/07/30 09:56:07.742, 7, 139100, 100, 693.26
2026/07/30 09:56:09.927, 6, 139080, 97, 695.05
2026/07/30 09:56:09.931, 7, 139100, 94, 692.34
2026/07/30 09:56:12.200, 6, 139080, 100, 666.16
2026/07/30 09:56:12.209, 7, 139100, 100, 689.58
2026/07/30 09:56:14.476, 6, 139080, 100, 658.41
2026/07/30 09:56:14.479, 7, 139100, 91, 641.73
2026/07/30 09:56:16.668, 6, 139080, 100, 681.45
2026/07/30 09:56:16.672, 7, 139100, 100, 682.14
2026/07/30 09:56:18.857, 6, 139080, 99, 694.56
2026/07/30 09:56:18.861, 7, 139100, 91, 688.44
2026/07/30 09:56:21.125, 6, 139080, 100, 693.05
2026/07/30 09:56:21.132, 7, 139100, 100, 693.12
2026/07/30 09:56:23.370, 6, 139080, 100, 700.44
2026/07/30 09:56:23.374, 7, 139100, 97, 688.75
2026/07/30 09:56:25.561, 6, 139080, 95, 696.15
2026/07/30 09:56:25.564, 7, 139100, 96, 693.56
2026/07/30 09:56:27.766, 6, 139080, 100, 689.53
2026/07/30 09:56:27.769, 7, 139180, 100, 691.15
2026/07/30 09:56:30.010, 6, 139080, 92, 658.34
2026/07/30 09:56:30.013, 7, 139180, 93, 660.19
2026/07/30 09:56:32.192, 6, 139080, 96, 694.72
2026/07/30 09:56:32.195, 7, 139180, 100, 697.78
2026/07/30 09:56:34.392, 6, 139080, 98, 692.01
2026/07/30 09:56:34.395, 7, 139180, 100, 695.08
2026/07/30 09:56:36.585, 6, 139080, 100, 693.54
2026/07/30 09:56:36.589, 7, 139180, 100, 695.12
2026/07/30 09:56:38.807, 6, 139080, 96, 692.34
2026/07/30 09:56:38.811, 7, 139180, 100, 693.88
2026/07/30 09:56:41.019, 6, 139080, 86, 690.95
2026/07/30 09:56:41.022, 7, 139180, 100, 696.18
2026/07/30 09:56:43.238, 6, 139080, 89, 628.28
2026/07/30 09:56:43.243, 7, 139180, 100, 654.09
2026/07/30 09:56:45.453, 6, 139080, 100, 672.87
2026/07/30 09:56:45.456, 7, 139180, 100, 682.90
2026/07/30 09:56:47.644, 6, 139080, 87, 689.89
2026/07/30 09:56:47.647, 7, 139180, 90, 689.36
2026/07/30 09:56:49.858, 6, 139080, 100, 692.05
2026/07/30 09:56:49.862, 7, 139180, 100, 691.11
